county,longitude,latitude,elevation_m,date,climate_factor,value
Alameda,-121.91,37.65,179,2024,tmax_degrees_c,22.3
Alameda,-121.91,37.65,179,2024,vpdmin_h_pa,1.45
Alameda,-121.91,37.65,179,2024,vpdmax_h_pa,18.33
Nevada,-120.77,39.3,1401,2000,ppt_mm,1779.52
Nevada,-120.77,39.3,1401,2000,tmin_degrees_c,7
Nevada,-120.77,39.3,1401,2000,tmean_degrees_c,11.7
Nevada,-120.77,39.3,1401,2000,tmax_degrees_c,16.4
Nevada,-120.77,39.3,1401,2000,vpdmin_h_pa,4.44
Nevada,-120.77,39.3,1401,2000,vpdmax_h_pa,13.99
Nevada,-120.77,39.3,1401,2001,ppt_mm,1574.47
Nevada,-120.77,39.3,1401,2001,tmin_degrees_c,7.6
Nevada,-120.77,39.3,1401,2001,tmean_degrees_c,12.6
Nevada,-120.77,39.3,1401,2001,tmax_degrees_c,17.5
Nevada,-120.77,39.3,1401,2001,vpdmin_h_pa,5.56
Nevada,-120.77,39.3,1401,2001,vpdmax_h_pa,16.76
Nevada,-120.77,39.3,1401,2002,ppt_mm,1568.8
Nevada,-120.77,39.3,1401,2002,tmin_degrees_c,7.3
Nevada,-120.77,39.3,1401,2002,tmean_degrees_c,12.4
Nevada,-120.77,39.3,1401,2002,tmax_degrees_c,17.6
Nevada,-120.77,39.3,1401,2002,vpdmin_h_pa,5.36
Nevada,-120.77,39.3,1401,2002,vpdmax_h_pa,16.28
Nevada,-120.77,39.3,1401,2003,ppt_mm,1609.6
Nevada,-120.77,39.3,1401,2003,tmin_degrees_c,7.5
Nevada,-120.77,39.3,1401,2003,tmean_degrees_c,12.3
Nevada,-120.77,39.3,1401,2003,tmax_degrees_c,17.1
Nevada,-120.77,39.3,1401,2003,vpdmin_h_pa,5.12
Nevada,-120.77,39.3,1401,2003,vpdmax_h_pa,16.07
Nevada,-120.77,39.3,1401,2004,ppt_mm,1325.63
Nevada,-120.77,39.3,1401,2004,tmin_degrees_c,7
Nevada,-120.77,39.3,1401,2004,tmean_degrees_c,12.1
Nevada,-120.77,39.3,1401,2004,tmax_degrees_c,17.2
Nevada,-120.77,39.3,1401,2004,vpdmin_h_pa,5.13
Nevada,-120.77,39.3,1401,2004,vpdmax_h_pa,16.18
Nevada,-120.77,39.3,1401,2005,ppt_mm,2368.97
Nevada,-120.77,39.3,1401,2005,tmin_degrees_c,7
Nevada,-120.77,39.3,1401,2005,tmean_degrees_c,11.7
Nevada,-120.77,39.3,1401,2005,tmax_degrees_c,16.5
Nevada,-120.77,39.3,1401,2005,vpdmin_h_pa,4.37
Nevada,-120.77,39.3,1401,2005,vpdmax_h_pa,14.42
Nevada,-120.77,39.3,1401,2006,ppt_mm,2029.5
Nevada,-120.77,39.3,1401,2006,tmin_degrees_c,7.1
Nevada,-120.77,39.3,1401,2006,tmean_degrees_c,11.9
Nevada,-120.77,39.3,1401,2006,tmax_degrees_c,16.7
Nevada,-120.77,39.3,1401,2006,vpdmin_h_pa,5.13
Nevada,-120.77,39.3,1401,2006,vpdmax_h_pa,15.81
Nevada,-120.77,39.3,1401,2007,ppt_mm,1256.55
Nevada,-120.77,39.3,1401,2007,tmin_degrees_c,7.3
Nevada,-120.77,39.3,1401,2007,tmean_degrees_c,12.5
Nevada,-120.77,39.3,1401,2007,tmax_degrees_c,17.6
Nevada,-120.77,39.3,1401,2007,vpdmin_h_pa,5.13
Nevada,-120.77,39.3,1401,2007,vpdmax_h_pa,16.69
Nevada,-120.77,39.3,1401,2008,ppt_mm,1215.47
Nevada,-120.77,39.3,1401,2008,tmin_degrees_c,7.7
Nevada,-120.77,39.3,1401,2008,tmean_degrees_c,12.8
Nevada,-120.77,39.3,1401,2008,tmax_degrees_c,17.9
Nevada,-120.77,39.3,1401,2008,vpdmin_h_pa,6.34
Nevada,-120.77,39.3,1401,2008,vpdmax_h_pa,18.16
Nevada,-120.77,39.3,1401,2009,ppt_mm,1474.87
Nevada,-120.77,39.3,1401,2009,tmin_degrees_c,7.7
Nevada,-120.77,39.3,1401,2009,tmean_degrees_c,12.6
Nevada,-120.77,39.3,1401,2009,tmax_degrees_c,17.5
Nevada,-120.77,39.3,1401,2009,vpdmin_h_pa,5.75
Nevada,-120.77,39.3,1401,2009,vpdmax_h_pa,16.76
Nevada,-120.77,39.3,1401,2010,ppt_mm,2329.85
Nevada,-120.77,39.3,1401,2010,tmin_degrees_c,6.5
Nevada,-120.77,39.3,1401,2010,tmean_degrees_c,11.1
Nevada,-120.77,39.3,1401,2010,tmax_degrees_c,15.6
Nevada,-120.77,39.3,1401,2010,vpdmin_h_pa,4.26
Nevada,-120.77,39.3,1401,2010,vpdmax_h_pa,14.38
Nevada,-120.77,39.3,1401,2011,ppt_mm,1515.47
Nevada,-120.77,39.3,1401,2011,tmin_degrees_c,6.6
Nevada,-120.77,39.3,1401,2011,tmean_degrees_c,11.3
Nevada,-120.77,39.3,1401,2011,tmax_degrees_c,16
Nevada,-120.77,39.3,1401,2011,vpdmin_h_pa,4.29
Nevada,-120.77,39.3,1401,2011,vpdmax_h_pa,14.27
Nevada,-120.77,39.3,1401,2012,ppt_mm,2264.15
Nevada,-120.77,39.3,1401,2012,tmin_degrees_c,7.8
Nevada,-120.77,39.3,1401,2012,tmean_degrees_c,12.6
Nevada,-120.77,39.3,1401,2012,tmax_degrees_c,17.4
Nevada,-120.77,39.3,1401,2012,vpdmin_h_pa,5.9
Nevada,-120.77,39.3,1401,2012,vpdmax_h_pa,16.78
Nevada,-120.77,39.3,1401,2013,ppt_mm,569.67
Nevada,-120.77,39.3,1401,2013,tmin_degrees_c,8
Nevada,-120.77,39.3,1401,2013,tmean_degrees_c,13
Nevada,-120.77,39.3,1401,2013,tmax_degrees_c,18.1
Nevada,-120.77,39.3,1401,2013,vpdmin_h_pa,5.66
Nevada,-120.77,39.3,1401,2013,vpdmax_h_pa,16.71
Nevada,-120.77,39.3,1401,2014,ppt_mm,1642.48
Nevada,-120.77,39.3,1401,2014,tmin_degrees_c,9.1
Nevada,-120.77,39.3,1401,2014,tmean_degrees_c,13.6
Nevada,-120.77,39.3,1401,2014,tmax_degrees_c,18.2
Nevada,-120.77,39.3,1401,2014,vpdmin_h_pa,5.98
Nevada,-120.77,39.3,1401,2014,vpdmax_h_pa,16.71
Nevada,-120.77,39.3,1401,2015,ppt_mm,994.85
Nevada,-120.77,39.3,1401,2015,tmin_degrees_c,8.9
Nevada,-120.77,39.3,1401,2015,tmean_degrees_c,13.6
Nevada,-120.77,39.3,1401,2015,tmax_degrees_c,18.3
Nevada,-120.77,39.3,1401,2015,vpdmin_h_pa,5.8
Nevada,-120.77,39.3,1401,2015,vpdmax_h_pa,16.74
Nevada,-120.77,39.3,1401,2016,ppt_mm,2258.15
Nevada,-120.77,39.3,1401,2016,tmin_degrees_c,8.1
Nevada,-120.77,39.3,1401,2016,tmean_degrees_c,12.6
Nevada,-120.77,39.3,1401,2016,tmax_degrees_c,17.1
Nevada,-120.77,39.3,1401,2016,vpdmin_h_pa,5.44
Nevada,-120.77,39.3,1401,2016,vpdmax_h_pa,15.55
Nevada,-120.77,39.3,1401,2017,ppt_mm,2636.84
Nevada,-120.77,39.3,1401,2017,tmin_degrees_c,8.2
Nevada,-120.77,39.3,1401,2017,tmean_degrees_c,12.7
Nevada,-120.77,39.3,1401,2017,tmax_degrees_c,17.3
Nevada,-120.77,39.3,1401,2017,vpdmin_h_pa,5.42
Nevada,-120.77,39.3,1401,2017,vpdmax_h_pa,15.83
Nevada,-120.77,39.3,1401,2018,ppt_mm,1477.89
Nevada,-120.77,39.3,1401,2018,tmin_degrees_c,8.5
Nevada,-120.77,39.3,1401,2018,tmean_degrees_c,13.2
Nevada,-120.77,39.3,1401,2018,tmax_degrees_c,17.9
Nevada,-120.77,39.3,1401,2018,vpdmin_h_pa,5.81
Nevada,-120.77,39.3,1401,2018,vpdmax_h_pa,16.45
Nevada,-120.77,39.3,1401,2019,ppt_mm,2244.32
Nevada,-120.77,39.3,1401,2019,tmin_degrees_c,7.3
Nevada,-120.77,39.3,1401,2019,tmean_degrees_c,11.7
Nevada,-120.77,39.3,1401,2019,tmax_degrees_c,16.1
Nevada,-120.77,39.3,1401,2019,vpdmin_h_pa,4.54
Nevada,-120.77,39.3,1401,2019,vpdmax_h_pa,13.83
Nevada,-120.77,39.3,1401,2020,ppt_mm,912.93
Nevada,-120.77,39.3,1401,2020,tmin_degrees_c,8.8
Nevada,-120.77,39.3,1401,2020,tmean_degrees_c,13.7
Nevada,-120.77,39.3,1401,2020,tmax_degrees_c,18.6
Nevada,-120.77,39.3,1401,2020,vpdmin_h_pa,6.2
Nevada,-120.77,39.3,1401,2020,vpdmax_h_pa,17.47
Nevada,-120.77,39.3,1401,2021,ppt_mm,1546.68
Nevada,-120.77,39.3,1401,2021,tmin_degrees_c,8.4
Nevada,-120.77,39.3,1401,2021,tmean_degrees_c,13.3
Nevada,-120.77,39.3,1401,2021,tmax_degrees_c,18.2
Nevada,-120.77,39.3,1401,2021,vpdmin_h_pa,6.16
Nevada,-120.77,39.3,1401,2021,vpdmax_h_pa,17.95
Nevada,-120.77,39.3,1401,2022,ppt_mm,1166.91
Nevada,-120.77,39.3,1401,2022,tmin_degrees_c,8.2
Nevada,-120.77,39.3,1401,2022,tmean_degrees_c,13.3
Nevada,-120.77,39.3,1401,2022,tmax_degrees_c,18.3
Nevada,-120.77,39.3,1401,2022,vpdmin_h_pa,6.12
Nevada,-120.77,39.3,1401,2022,vpdmax_h_pa,17.36
Nevada,-120.77,39.3,1401,2023,ppt_mm,1769.06
Nevada,-120.77,39.3,1401,2023,tmin_degrees_c,6.7
Nevada,-120.77,39.3,1401,2023,tmean_degrees_c,11.4
Nevada,-120.77,39.3,1401,2023,tmax_degrees_c,16.2
Nevada,-120.77,39.3,1401,2023,vpdmin_h_pa,4.08
Nevada,-120.77,39.3,1401,2023,vpdmax_h_pa,13.9
Nevada,-120.77,39.3,1401,2024,ppt_mm,1758.74
Nevada,-120.77,39.3,1401,2024,tmin_degrees_c,7.7
Nevada,-120.77,39.3,1401,2024,tmean_degrees_c,12.5
Nevada,-120.77,39.3,1401,2024,tmax_degrees_c,17.3
Nevada,-120.77,39.3,1401,2024,vpdmin_h_pa,5.13
Nevada,-120.77,39.3,1401,2024,vpdmax_h_pa,15.83
Butte,-121.6,39.67,206,2000,ppt_mm,1005.73
Butte,-121.6,39.67,206,2000,tmin_degrees_c,9.6
Butte,-121.6,39.67,206,2000,tmean_degrees_c,16.3
Butte,-121.6,39.67,206,2000,tmax_degrees_c,23.1
Butte,-121.6,39.67,206,2000,vpdmin_h_pa,2.95
Butte,-121.6,39.67,206,2000,vpdmax_h_pa,21.41
Butte,-121.6,39.67,206,2001,ppt_mm,1017.46
Butte,-121.6,39.67,206,2001,tmin_degrees_c,10
Butte,-121.6,39.67,206,2001,tmean_degrees_c,17
Butte,-121.6,39.67,206,2001,tmax_degrees_c,24
Butte,-121.6,39.67,206,2001,vpdmin_h_pa,3.46
Butte,-121.6,39.67,206,2001,vpdmax_h_pa,23.5
Butte,-121.6,39.67,206,2002,ppt_mm,877.65
Butte,-121.6,39.67,206,2002,tmin_degrees_c,9.4
Butte,-121.6,39.67,206,2002,tmean_degrees_c,16.6
Butte,-121.6,39.67,206,2002,tmax_degrees_c,23.9
Butte,-121.6,39.67,206,2002,vpdmin_h_pa,3.15
Butte,-121.6,39.67,206,2002,vpdmax_h_pa,22.74
Butte,-121.6,39.67,206,2003,ppt_mm,971
Butte,-121.6,39.67,206,2003,tmin_degrees_c,10
Butte,-121.6,39.67,206,2003,tmean_degrees_c,16.8
Butte,-121.6,39.67,206,2003,tmax_degrees_c,23.6
Butte,-121.6,39.67,206,2003,vpdmin_h_pa,2.99
Butte,-121.6,39.67,206,2003,vpdmax_h_pa,22.07
Butte,-121.6,39.67,206,2004,ppt_mm,881.04
Butte,-121.6,39.67,206,2004,tmin_degrees_c,9.9
Butte,-121.6,39.67,206,2004,tmean_degrees_c,16.8
Butte,-121.6,39.67,206,2004,tmax_degrees_c,23.7
Butte,-121.6,39.67,206,2004,vpdmin_h_pa,3.29
Butte,-121.6,39.67,206,2004,vpdmax_h_pa,23.01
Butte,-121.6,39.67,206,2005,ppt_mm,1179.32
Butte,-121.6,39.67,206,2005,tmin_degrees_c,10
Butte,-121.6,39.67,206,2005,tmean_degrees_c,16.8
Butte,-121.6,39.67,206,2005,tmax_degrees_c,23.6
Butte,-121.6,39.67,206,2005,vpdmin_h_pa,2.7
Butte,-121.6,39.67,206,2005,vpdmax_h_pa,22.16
Butte,-121.6,39.67,206,2006,ppt_mm,1125.18
Butte,-121.6,39.67,206,2006,tmin_degrees_c,9.9
Butte,-121.6,39.67,206,2006,tmean_degrees_c,16.8
Butte,-121.6,39.67,206,2006,tmax_degrees_c,23.6
Butte,-121.6,39.67,206,2006,vpdmin_h_pa,3.48
Butte,-121.6,39.67,206,2006,vpdmax_h_pa,23.89
Butte,-121.6,39.67,206,2007,ppt_mm,665.08
Butte,-121.6,39.67,206,2007,tmin_degrees_c,9.3
Butte,-121.6,39.67,206,2007,tmean_degrees_c,16.7
Butte,-121.6,39.67,206,2007,tmax_degrees_c,24.1
Butte,-121.6,39.67,206,2007,vpdmin_h_pa,3.49
Butte,-121.6,39.67,206,2007,vpdmax_h_pa,24.63
Butte,-121.6,39.67,206,2008,ppt_mm,608.97
Butte,-121.6,39.67,206,2008,tmin_degrees_c,9.5
Butte,-121.6,39.67,206,2008,tmean_degrees_c,16.7
Butte,-121.6,39.67,206,2008,tmax_degrees_c,23.9
Butte,-121.6,39.67,206,2008,vpdmin_h_pa,4.21
Butte,-121.6,39.67,206,2008,vpdmax_h_pa,24.96
Butte,-121.6,39.67,206,2009,ppt_mm,758.15
Butte,-121.6,39.67,206,2009,tmin_degrees_c,9.5
Butte,-121.6,39.67,206,2009,tmean_degrees_c,16.6
Butte,-121.6,39.67,206,2009,tmax_degrees_c,23.8
Butte,-121.6,39.67,206,2009,vpdmin_h_pa,3.61
Butte,-121.6,39.67,206,2009,vpdmax_h_pa,24.37
Butte,-121.6,39.67,206,2010,ppt_mm,1231.64
Butte,-121.6,39.67,206,2010,tmin_degrees_c,9.7
Butte,-121.6,39.67,206,2010,tmean_degrees_c,16.1
Butte,-121.6,39.67,206,2010,tmax_degrees_c,22.5
Butte,-121.6,39.67,206,2010,vpdmin_h_pa,2.8
Butte,-121.6,39.67,206,2010,vpdmax_h_pa,20.97
Butte,-121.6,39.67,206,2011,ppt_mm,827.36
Butte,-121.6,39.67,206,2011,tmin_degrees_c,9
Butte,-121.6,39.67,206,2011,tmean_degrees_c,15.8
Butte,-121.6,39.67,206,2011,tmax_degrees_c,22.6
Butte,-121.6,39.67,206,2011,vpdmin_h_pa,2.92
Butte,-121.6,39.67,206,2011,vpdmax_h_pa,21.56
Butte,-121.6,39.67,206,2012,ppt_mm,1107.93
Butte,-121.6,39.67,206,2012,tmin_degrees_c,9.8
Butte,-121.6,39.67,206,2012,tmean_degrees_c,16.8
Butte,-121.6,39.67,206,2012,tmax_degrees_c,23.9
Butte,-121.6,39.67,206,2012,vpdmin_h_pa,3.84
Butte,-121.6,39.67,206,2012,vpdmax_h_pa,24.44
Butte,-121.6,39.67,206,2013,ppt_mm,280.45
Butte,-121.6,39.67,206,2013,tmin_degrees_c,9.4
Butte,-121.6,39.67,206,2013,tmean_degrees_c,17
Butte,-121.6,39.67,206,2013,tmax_degrees_c,24.6
Butte,-121.6,39.67,206,2013,vpdmin_h_pa,3.9
Butte,-121.6,39.67,206,2013,vpdmax_h_pa,25.6
Butte,-121.6,39.67,206,2014,ppt_mm,1019.88
Butte,-121.6,39.67,206,2014,tmin_degrees_c,11.2
Butte,-121.6,39.67,206,2014,tmean_degrees_c,18.2
Butte,-121.6,39.67,206,2014,tmax_degrees_c,25.3
Butte,-121.6,39.67,206,2014,vpdmin_h_pa,4.1
Butte,-121.6,39.67,206,2014,vpdmax_h_pa,26.52
Butte,-121.6,39.67,206,2015,ppt_mm,444.78
Butte,-121.6,39.67,206,2015,tmin_degrees_c,10.7
Butte,-121.6,39.67,206,2015,tmean_degrees_c,17.9
Butte,-121.6,39.67,206,2015,tmax_degrees_c,25.1
Butte,-121.6,39.67,206,2015,vpdmin_h_pa,3.92
Butte,-121.6,39.67,206,2015,vpdmax_h_pa,25.85
Butte,-121.6,39.67,206,2016,ppt_mm,1298.76
Butte,-121.6,39.67,206,2016,tmin_degrees_c,10.7
Butte,-121.6,39.67,206,2016,tmean_degrees_c,17.4
Butte,-121.6,39.67,206,2016,tmax_degrees_c,24
Butte,-121.6,39.67,206,2016,vpdmin_h_pa,3.64
Butte,-121.6,39.67,206,2016,vpdmax_h_pa,23.85
Butte,-121.6,39.67,206,2017,ppt_mm,1131.09
Butte,-121.6,39.67,206,2017,tmin_degrees_c,10.9
Butte,-121.6,39.67,206,2017,tmean_degrees_c,17.7
Butte,-121.6,39.67,206,2017,tmax_degrees_c,24.4
Butte,-121.6,39.67,206,2017,vpdmin_h_pa,3.91
Butte,-121.6,39.67,206,2017,vpdmax_h_pa,24.98
Butte,-121.6,39.67,206,2018,ppt_mm,786.05
Butte,-121.6,39.67,206,2018,tmin_degrees_c,10.1
Butte,-121.6,39.67,206,2018,tmean_degrees_c,17.3
Butte,-121.6,39.67,206,2018,tmax_degrees_c,24.5
Butte,-121.6,39.67,206,2018,vpdmin_h_pa,3.84
Butte,-121.6,39.67,206,2018,vpdmax_h_pa,25.03
Butte,-121.6,39.67,206,2019,ppt_mm,1307.44
Butte,-121.6,39.67,206,2019,tmin_degrees_c,10.3
Butte,-121.6,39.67,206,2019,tmean_degrees_c,17.1
Butte,-121.6,39.67,206,2019,tmax_degrees_c,23.8
Butte,-121.6,39.67,206,2019,vpdmin_h_pa,3.55
Butte,-121.6,39.67,206,2019,vpdmax_h_pa,24.09
Butte,-121.6,39.67,206,2020,ppt_mm,422.06
Butte,-121.6,39.67,206,2020,tmin_degrees_c,10.7
Butte,-121.6,39.67,206,2020,tmean_degrees_c,18
Butte,-121.6,39.67,206,2020,tmax_degrees_c,25.2
Butte,-121.6,39.67,206,2020,vpdmin_h_pa,4.64
Butte,-121.6,39.67,206,2020,vpdmax_h_pa,27.28
Butte,-121.6,39.67,206,2021,ppt_mm,877.5
Butte,-121.6,39.67,206,2021,tmin_degrees_c,10.7
Butte,-121.6,39.67,206,2021,tmean_degrees_c,17.8
Butte,-121.6,39.67,206,2021,tmax_degrees_c,25
Butte,-121.6,39.67,206,2021,vpdmin_h_pa,4.24
Butte,-121.6,39.67,206,2021,vpdmax_h_pa,27.74
Butte,-121.6,39.67,206,2022,ppt_mm,578.83
Butte,-121.6,39.67,206,2022,tmin_degrees_c,10.5
Butte,-121.6,39.67,206,2022,tmean_degrees_c,18.1
Butte,-121.6,39.67,206,2022,tmax_degrees_c,25.6
Butte,-121.6,39.67,206,2022,vpdmin_h_pa,4.78
Butte,-121.6,39.67,206,2022,vpdmax_h_pa,29.54
Butte,-121.6,39.67,206,2023,ppt_mm,953.73
Butte,-121.6,39.67,206,2023,tmin_degrees_c,10.8
Butte,-121.6,39.67,206,2023,tmean_degrees_c,17.2
Butte,-121.6,39.67,206,2023,tmax_degrees_c,23.5
Butte,-121.6,39.67,206,2023,vpdmin_h_pa,3.92
Butte,-121.6,39.67,206,2023,vpdmax_h_pa,23.51
Butte,-121.6,39.67,206,2024,ppt_mm,1230.19
Butte,-121.6,39.67,206,2024,tmin_degrees_c,12
Butte,-121.6,39.67,206,2024,tmean_degrees_c,17.9
Butte,-121.6,39.67,206,2024,tmax_degrees_c,23.9
Butte,-121.6,39.67,206,2024,vpdmin_h_pa,4.82
Butte,-121.6,39.67,206,2024,vpdmax_h_pa,24.18
Merced,-120.72,37.19,28,2000,ppt_mm,361.58
Merced,-120.72,37.19,28,2000,tmin_degrees_c,8.4
Merced,-120.72,37.19,28,2000,tmean_degrees_c,16
Merced,-120.72,37.19,28,2000,tmax_degrees_c,23.6
Merced,-120.72,37.19,28,2000,vpdmin_h_pa,0.79
Merced,-120.72,37.19,28,2000,vpdmax_h_pa,19.4
Merced,-120.72,37.19,28,2001,ppt_mm,344.81
Merced,-120.72,37.19,28,2001,tmin_degrees_c,8.5
Merced,-120.72,37.19,28,2001,tmean_degrees_c,16.4
Merced,-120.72,37.19,28,2001,tmax_degrees_c,24.2
Merced,-120.72,37.19,28,2001,vpdmin_h_pa,0.97
Merced,-120.72,37.19,28,2001,vpdmax_h_pa,21.21
Merced,-120.72,37.19,28,2002,ppt_mm,240.18
Merced,-120.72,37.19,28,2002,tmin_degrees_c,7.8
Merced,-120.72,37.19,28,2002,tmean_degrees_c,15.9
Merced,-120.72,37.19,28,2002,tmax_degrees_c,24
Merced,-120.72,37.19,28,2002,vpdmin_h_pa,1
Merced,-120.72,37.19,28,2002,vpdmax_h_pa,21.65
Merced,-120.72,37.19,28,2003,ppt_mm,213.83
Merced,-120.72,37.19,28,2003,tmin_degrees_c,8.6
Merced,-120.72,37.19,28,2003,tmean_degrees_c,16.3
Merced,-120.72,37.19,28,2003,tmax_degrees_c,24
Merced,-120.72,37.19,28,2003,vpdmin_h_pa,1.12
Merced,-120.72,37.19,28,2003,vpdmax_h_pa,21.93
Merced,-120.72,37.19,28,2004,ppt_mm,315.82
Merced,-120.72,37.19,28,2004,tmin_degrees_c,8.3
Merced,-120.72,37.19,28,2004,tmean_degrees_c,16
Merced,-120.72,37.19,28,2004,tmax_degrees_c,23.7
Merced,-120.72,37.19,28,2004,vpdmin_h_pa,0.97
Merced,-120.72,37.19,28,2004,vpdmax_h_pa,21.86
Merced,-120.72,37.19,28,2005,ppt_mm,348.67
Merced,-120.72,37.19,28,2005,tmin_degrees_c,8.6
Merced,-120.72,37.19,28,2005,tmean_degrees_c,16.1
Merced,-120.72,37.19,28,2005,tmax_degrees_c,23.6
Merced,-120.72,37.19,28,2005,vpdmin_h_pa,0.98
Merced,-120.72,37.19,28,2005,vpdmax_h_pa,20.59
Merced,-120.72,37.19,28,2006,ppt_mm,345.2
Merced,-120.72,37.19,28,2006,tmin_degrees_c,7.8
Merced,-120.72,37.19,28,2006,tmean_degrees_c,15.7
Merced,-120.72,37.19,28,2006,tmax_degrees_c,23.7
Merced,-120.72,37.19,28,2006,vpdmin_h_pa,1.06
Merced,-120.72,37.19,28,2006,vpdmax_h_pa,21.35
Merced,-120.72,37.19,28,2007,ppt_mm,151.59
Merced,-120.72,37.19,28,2007,tmin_degrees_c,7.3
Merced,-120.72,37.19,28,2007,tmean_degrees_c,15.8
Merced,-120.72,37.19,28,2007,tmax_degrees_c,24.3
Merced,-120.72,37.19,28,2007,vpdmin_h_pa,1.14
Merced,-120.72,37.19,28,2007,vpdmax_h_pa,22.92
Merced,-120.72,37.19,28,2008,ppt_mm,224.57
Merced,-120.72,37.19,28,2008,tmin_degrees_c,7.6
Merced,-120.72,37.19,28,2008,tmean_degrees_c,15.9
Merced,-120.72,37.19,28,2008,tmax_degrees_c,24.2
Merced,-120.72,37.19,28,2008,vpdmin_h_pa,1.56
Merced,-120.72,37.19,28,2008,vpdmax_h_pa,23.79
Merced,-120.72,37.19,28,2009,ppt_mm,266.28
Merced,-120.72,37.19,28,2009,tmin_degrees_c,7.7
Merced,-120.72,37.19,28,2009,tmean_degrees_c,15.9
Merced,-120.72,37.19,28,2009,tmax_degrees_c,24.2
Merced,-120.72,37.19,28,2009,vpdmin_h_pa,1.43
Merced,-120.72,37.19,28,2009,vpdmax_h_pa,23.6
Merced,-120.72,37.19,28,2010,ppt_mm,423.07
Merced,-120.72,37.19,28,2010,tmin_degrees_c,8.2
Merced,-120.72,37.19,28,2010,tmean_degrees_c,15.7
Merced,-120.72,37.19,28,2010,tmax_degrees_c,23.2
Merced,-120.72,37.19,28,2010,vpdmin_h_pa,0.89
Merced,-120.72,37.19,28,2010,vpdmax_h_pa,20.47
Merced,-120.72,37.19,28,2011,ppt_mm,286.6
Merced,-120.72,37.19,28,2011,tmin_degrees_c,7.4
Merced,-120.72,37.19,28,2011,tmean_degrees_c,15.2
Merced,-120.72,37.19,28,2011,tmax_degrees_c,22.9
Merced,-120.72,37.19,28,2011,vpdmin_h_pa,1.05
Merced,-120.72,37.19,28,2011,vpdmax_h_pa,20.64
Merced,-120.72,37.19,28,2012,ppt_mm,264.55
Merced,-120.72,37.19,28,2012,tmin_degrees_c,7.9
Merced,-120.72,37.19,28,2012,tmean_degrees_c,16.3
Merced,-120.72,37.19,28,2012,tmax_degrees_c,24.6
Merced,-120.72,37.19,28,2012,vpdmin_h_pa,1.44
Merced,-120.72,37.19,28,2012,vpdmax_h_pa,24.25
Merced,-120.72,37.19,28,2013,ppt_mm,71.18
Merced,-120.72,37.19,28,2013,tmin_degrees_c,7.4
Merced,-120.72,37.19,28,2013,tmean_degrees_c,16.1
Merced,-120.72,37.19,28,2013,tmax_degrees_c,24.8
Merced,-120.72,37.19,28,2013,vpdmin_h_pa,1.47
Merced,-120.72,37.19,28,2013,vpdmax_h_pa,24.43
Merced,-120.72,37.19,28,2014,ppt_mm,261.74
Merced,-120.72,37.19,28,2014,tmin_degrees_c,9.1
Merced,-120.72,37.19,28,2014,tmean_degrees_c,17.5
Merced,-120.72,37.19,28,2014,tmax_degrees_c,25.9
Merced,-120.72,37.19,28,2014,vpdmin_h_pa,1.59
Merced,-120.72,37.19,28,2014,vpdmax_h_pa,25.6
Merced,-120.72,37.19,28,2015,ppt_mm,164.03
Merced,-120.72,37.19,28,2015,tmin_degrees_c,8.6
Merced,-120.72,37.19,28,2015,tmean_degrees_c,16.9
Merced,-120.72,37.19,28,2015,tmax_degrees_c,25.2
Merced,-120.72,37.19,28,2015,vpdmin_h_pa,1.44
Merced,-120.72,37.19,28,2015,vpdmax_h_pa,24.67
Merced,-120.72,37.19,28,2016,ppt_mm,376.83
Merced,-120.72,37.19,28,2016,tmin_degrees_c,8.9
Merced,-120.72,37.19,28,2016,tmean_degrees_c,17
Merced,-120.72,37.19,28,2016,tmax_degrees_c,25.2
Merced,-120.72,37.19,28,2016,vpdmin_h_pa,1.24
Merced,-120.72,37.19,28,2016,vpdmax_h_pa,24.41
Merced,-120.72,37.19,28,2017,ppt_mm,325.08
Merced,-120.72,37.19,28,2017,tmin_degrees_c,9
Merced,-120.72,37.19,28,2017,tmean_degrees_c,16.9
Merced,-120.72,37.19,28,2017,tmax_degrees_c,24.8
Merced,-120.72,37.19,28,2017,vpdmin_h_pa,2.34
Merced,-120.72,37.19,28,2017,vpdmax_h_pa,23.77
Merced,-120.72,37.19,28,2018,ppt_mm,262.82
Merced,-120.72,37.19,28,2018,tmin_degrees_c,8.5
Merced,-120.72,37.19,28,2018,tmean_degrees_c,16.7
Merced,-120.72,37.19,28,2018,tmax_degrees_c,24.9
Merced,-120.72,37.19,28,2018,vpdmin_h_pa,1.34
Merced,-120.72,37.19,28,2018,vpdmax_h_pa,23.84
Merced,-120.72,37.19,28,2019,ppt_mm,360.65
Merced,-120.72,37.19,28,2019,tmin_degrees_c,8.7
Merced,-120.72,37.19,28,2019,tmean_degrees_c,16.5
Merced,-120.72,37.19,28,2019,tmax_degrees_c,24.4
Merced,-120.72,37.19,28,2019,vpdmin_h_pa,1.18
Merced,-120.72,37.19,28,2019,vpdmax_h_pa,22.59
Merced,-120.72,37.19,28,2020,ppt_mm,129.73
Merced,-120.72,37.19,28,2020,tmin_degrees_c,8.5
Merced,-120.72,37.19,28,2020,tmean_degrees_c,16.9
Merced,-120.72,37.19,28,2020,tmax_degrees_c,25.3
Merced,-120.72,37.19,28,2020,vpdmin_h_pa,1.22
Merced,-120.72,37.19,28,2020,vpdmax_h_pa,24.79
Merced,-120.72,37.19,28,2021,ppt_mm,254.6
